# YEA	MON	DAY	NAME

 1872	6	23	Lenz Hermann
 1872	6	26	Becker Georges
 1872	7	1	Delhaise Charles
 1872	8	2	Fiorese Raffaele
 1872	9	1	Calcagno Riccardo
 1872	9	17	Hölscher Walter
 1872	9	18	Ducci Gino
 1872	9	26	Sarolea Henri
 1872	10	2	Bencivenga Roberto
 1872	10	8	Stroobants Jules
 1872	10	9	Baldini Alberto
 1872	10	28	Perrier Georges
 1872	11	1	Seyffardt Hendrik
 1872	11	20	Agro Pietro
 1872	11	29	Rota Ettore
 1872	12	14	Quant Laurentius
 1872	12	22	Aerts Arthur
 1872	12	30	Court Charles
 1873	1	8	Vincart Leon
 1873	1	10	Smets Victor
 1873	1	13	Betzel Paul
 1873	1	29	Fromont Julien
 1873	2	11	Hure Antoine
 1873	2	14	Pitrof Daniel
 1873	3	1	Del Buono Armando
 1873	3	9	Versluys Albert
 1873	3	19	Munnekrede Petrus
 1873	4	2	Royer-Donat
 1873	4	5	Cornoldi Aristide
 1873	4	25	Bouchez Jean
 1873	5	2	Paolino Federico
 1873	5	21	Döderlein August
 1873	5	21	Dufieux Julien
 1873	5	24	Cantu Giuseppe
 1873	5	26	Damme Charles
 1873	5	26	Slijen Victor
 1873	6	11	Paternoster Fernand
 1873	6	19	Jolle Cyrille
 1873	6	23	Elter Robert
 1873	7	27	Auge Francois
 1873	7	29	Caracciola-Delbrück
 1873	8	4	Del Greco Carlo
 1873	8	7	Mittelhausser Eugene
 1873	8	15	Cumont Adolphe
 1873	8	19	Brodheoux Emile
 1873	8	26	Lapierre Albert
 1873	9	4	Marini Edoardo
 1873	10	4	Di Loreto Ernesto
 1873	10	5	Chaudoir Georges
 1873	10	16	Febvrel Maurice
 1873	10	28	Tanca Battista
 1873	11	3	Hofer Franz
 1873	11	10	Mougin Louis
 1873	11	19	Langerock Albert
 1873	11	22	Lefevre Georges
 1873	11	22	Meurisse George
 1873	11	26	Blot Paul
 1873	12	3	Wucher Karl
 1873	12	13	Callot Maurice
 1874	1	2	Vaernewyck Hans
 1874	1	25	Bienaime Leon
 1874	2	8	Dewatines Julien
 1874	2	26	Ardevel Albert
 1874	3	9	Rovere Edoardo
 1874	3	16	Henrion Arthur
 1874	3	19	Aprosia Giovanni
 1874	3	19	Sarolea Louis
 1874	3	23	Hering Pierre
 1874	3	29	Moreno Italio
 1874	4	11	Pugliese Emmanuele
 1874	4	13	Lucas Henry
 1874	4	18	Meuleman Joseph
 1874	4	20	Tua Angelo
 1874	5	3	Vermeulen Jules
 1874	5	25	Barbancey Jean
 1874	5	25	Wattecamps Leopold
 1874	6	3	Streccius Alfred
 1874	6	21	Lekeux Henri
 1874	7	21	Faury Louis
 1874	8	1	Barbassat Albert
 1874	8	6	Petry Auguste
 1874	8	20	Gabba Melchiade
 1874	8	23	Wulff Fritz
 1874	9	3	Dubreucq Fernand
 1874	9	8	Castellani Aldo
 1874	9	12	Pechmann Otto
 1874	10	2	Crouquet
 1874	10	3	Verth Max
 1874	10	18	Mellana Stefano
 1874	10	26	Metz Pierre
 1874	11	12	Audouin Antoine
 1874	11	14	Pretelat Gaston
 1874	11	16	Andrianne Adelin
 1874	11	16	Closet Eudore
 1874	11	20	Aubertin Charles
 1874	11	30	Mazare Pierre
 1875	1	8	Scimeca Vito
 1875	1	22	Jonge Bonifacius
 1875	1	31	Robert Georges
 1875	2	1	Fracque Charles
 1875	2	4	Battisti Cesare
 1875	2	10	Bilotte Gaston
 1875	2	21	Ferrari Elio
 1875	3	11	Durand-Viel Georges
 1875	3	26	Pagano Salvatore
 1875	3	30	Hutereau Joseph
 1875	5	1	Tilho Jean
 1875	5	4	Mazy Jean
 1875	5	21	Quanjer Frederik
 1875	6	4	Cudell Alfred
 1875	6	26	Osiander Wilhelm
 1875	7	3	Wauthier Omer
 1875	7	28	Lagerwerff Cornelius
 1875	7	30	Altmayer Robert
 1875	8	19	Georges Alphonse
 1875	9	5	Tumma Friedrich
 1875	9	10	Broden Alphonse
 1875	9	29	Ermel-Scherer Herman
 1875	9	30	Marinetti Adriano
 1875	10	10	Dumon Louis
 1875	10	20	Daelman Jean
 1875	10	23	Prager Karl
 1875	10	27	Abrasi Angelo
 1875	10	31	Koch Ferdinand
 1875	12	2	Emelen Jean
 1875	12	15	Giuliano Arturo
 1875	12	30	Cottenent Joseph
 1876	1	1	Tasnier Maurice
 1876	1	3	Saur Otto
 1876	1	20	Pfaehler Wilhelm
 1876	1	21	Dansart Georges
 1876	1	22	Ponza San Martino Gustavo
 1876	1	23	Guidi Francesco
 1876	1	30	Musso Mario
 1876	2	13	Alleau Joseph
 1876	2	25	Conde Charles
 1876	2	29	Wittekind Eduard
 1876	3	1	Pino Alessandro
 1876	3	2	Liard Edgar
 1876	3	14	Maravigna Pietro
 1876	3	18	Chevallier Joseph
 1876	3	23	Arnold Rodolphe
 1876	4	1	Ricchetti Aurelio
 1876	4	6	Farinata Uberto
 1876	4	9	Bastico Ettore
 1876	4	18	Scapin G
 1876	4	27	Farrere Claude
 1876	5	1	Baills George
 1876	5	10	Guffanti Alessandro
 1876	5	16	Demuenynck Auguste
 1876	6	7	Windt Jean
 1876	6	12	Rutten Martin
 1876	6	16	Garchery Joanny
 1876	6	18	Goudot Victor
 1876	6	30	Durand Pierre
 1876	7	7	Sorel Francois
 1876	7	12	Danneels Victor
 1876	7	13	Schrenk Wilhelm
 1876	7	16	Strydonck Burkel Victor
 1876	7	20	Dorsinfang Victor
 1876	8	2	Pannilunghi Arturo
 1876	8	4	Gonnermann Karl
 1876	8	12	Pietkin Louis
 1876	8	13	Nogues Charles
 1876	8	19	Bernard Jules
 1876	8	19	Schorer Georges
 1876	8	22	Moreau Edouard
 1876	8	26	Mot Pierre de
 1876	9	5	Leeb Wilhelm
 1876	9	7	Gossmann Richard
 1876	9	8	Haenicke Siegfried
 1876	9	9	Farina Ferdinando
 1876	9	16	De Feo Vincenzo
 1876	9	24	Brisken Ferdinand
 1876	10	4	Copette Leon
 1876	10	6	Jager Jacobus
 1876	10	29	Meyer Berthold
 1876	11	1	Scala Fabio
 1876	11	6	Miraglia Luigi
 1876	11	8	Druart Camille
 1876	11	11	Henry Paul
 1876	11	19	Michelin Pierre
 1876	12	6	Gienanth Curt
 1876	12	18	Ingianni Giulio
 1877	1	7	Eberlein August
 1877	1	23	Tonti Ulrico
 1877	1	26	Nicod Emile
 1877	1	29	Catroux Albert
 1877	1	29	Rossi Vincenzo
 1877	2	24	Bernotti Romeo
 1877	3	18	Menard Jean
 1877	3	27	Wahis Theophile A.
 1877	5	2	Briers Pierre
 1877	5	4	Six Henri
 1877	5	8	Hitzler Jakob
 1877	6	4	Marinetti Giulio
 1877	6	13	Kamper Paul
 1877	7	14	Haase Josef
 1877	7	14	Pizzarello Ugo
 1877	7	26	Caspari Walter
 1877	7	26	Pirzio-Biroli Luigi
 1877	8	3	Scatolone Angelo
 1877	8	4	Iongh Henrik
 1877	9	8	Mazars Jules
 1877	9	10	Denis Henri
 1877	9	15	Adam Wilhelm
 1877	9	20	Sacco Francesco
 1877	9	22	Giehrl Hermann
 1877	10	14	Bouvier Adhemar
 1877	10	15	Vertongen Rene
 1877	10	31	Pichon Jules
 1877	11	25	Dessent Fenand
 1877	11	30	Broecke Hoekstra Albert
 1877	11	30	Colpin Auguste
 1877	11	30	Mezzetti Ottorino
 1877	12	9	Blanchard Georges
 1878	1	15	Corap Andre
 1878	2	3	Fraipont Clement
 1878	2	14	Declerck Jean
 1878	2	18	Foret Jean
 1878	2	20	O'Byrne Gabriel
 1878	3	1	Cosmano Angelo
 1878	4	3	Hellemans Robert
 1878	4	21	Arbonneau Charles
 1878	4	27	Guadagni Carlo
 1878	5	1	Jahreiss Paul
 1878	5	3	Nauta Pieter
 1878	5	27	De Caroli Riccardo
 1878	6	3	Ballande Charles
 1878	6	6	Henry Gaston
 1878	6	6	Rocca Carlo
 1878	6	10	Gilles Joseph
 1878	7	16	Hörauf Rz
 1878	7	23	Alberti Gaetano
 1878	8	1	Deladrier Emile
 1878	8	14	Herscher Henry
 1878	8	20	Vergeynst Rene
 1878	8	31	Wenckstern Karl
 1878	10	14	Duhesme Jean
 1878	10	23	Herber Marie
 1878	10	25	Brutel Riviere Carel
 1878	10	27	Boscardi Enrico
 1878	10	27	Castex Raoul
 1878	10	30	Riccardi Arturo
 1878	11	14	Campioni Inigo
 1878	11	20	Somma Umberto
 1878	11	25	Collin J
 1878	11	28	Kreis Hubert
 1878	11	29	Bogaerts
 1878	11	29	Laborde Jean
 1878	11	30	Carlotto Ermanno
 1878	12	8	Bertini Francesco
 1878	12	15	Savarit Edmond
 1878	12	16	Blin Henry
 1878	12	19	Mittelberger Hilmar
 1878	12	31	Fabius Hendrik
 1879	1	12	Salza Silvio
 1879	1	22	Courcier Maurice
 1879	1	31	Martin Kurt
 1879	2	21	Nasi Guglielmo
 1879	2	22	Cassiers Jean
 1879	2	24	Pasetti Antonio
 1879	3	12	Delestraint Charles
 1879	3	13	Henning Raoul de
 1879	3	27	Reijnders Izaak
 1879	4	3	Füchtbauer Heinrich
 1879	4	9	Loizeau Lucien
 1879	4	10	Lagneaux Oswald
 1879	4	11	Prioux Rene
 1879	4	20	Gariboldi Italo
 1879	4	23	Marchal Albert
 1879	5	1	Siciliani Domenico
 1879	5	19	Delaby Georges
 1879	7	13	Requin Edouard
 1879	7	16	Stienon Leon
 1879	7	28	Ambrosio Vittorio
 1879	7	29	Epine Hulst Jacques
 1879	8	4	Dulm Maarten
 1879	8	12	Rodigas Edgar
 1879	8	14	Pententenyo Herve
 1879	9	5	Ogg John
 1879	9	23	Magis Leopold
 1879	9	28	Armengaud Paul
 1879	10	13	Roux Victor
 1879	10	14	Kriebel Friedrich
 1879	10	25	Denzel Alfred
 1879	10	29	Labarre Antoine
 1879	11	1	Craybex Hubert
 1879	11	14	Monfreid Henry
 1879	11	17	Gulli Tommaso
 1879	12	11	Gazzera Pietro
 1879	12	12	Christiansen Friedrich
 1879	12	14	Becker Karl
 1879	12	17	Abrial Jean
 1879	12	17	Dooms Auguste
 1879	12	24	Hock Karl
 1880	1	3	Lahs Rudolf
 1880	1	13	Pugliese Umberto
 1880	2	13	Gregorutti Pier
 1880	2	20	Heenen Gaston
 1880	2	23	Gambelli Remo
 1880	2	26	Reitzenstein Wilhelm
 1880	2	29	Perignon Rudolf
 1880	4	20	Schneider Christian
 1880	4	28	Tonolini Francesco
 1880	5	13	Sillevis Willem
 1880	5	14	List Wilhelm
 1880	5	20	Pintor Pietro
 1880	5	21	Debroux Jean
 1880	5	25	Michel Arthur
 1880	6	28	Olry Rene
 1880	6	28	Preysing-L. Kaspar
 1880	6	29	Beck Ludwi
 1880	6	29	Berger Paul
 1880	7	5	Rombaut Charles
 1880	7	7	Vijver Johannes
 1880	7	22	Rivet Eugene
 1880	8	4	Fritsch Werner
 1880	8	10	Bessiere Jean
 1880	9	3	Coralli Luigi
 1880	9	14	Esteva Jean
 1880	9	20	Cavallero Ugo
 1880	10	4	Hankenne Louis
 1880	10	7	Albrecht Conrad
 1880	10	12	Gensoul Marcel
 1880	10	31	Marsac Pierre
 1880	11	6	Denain
 1880	12	7	Pellegrini Mario
 1880	12	8	Trua Antonio
 1880	12	23	Reif Karl
 1880	12	29	Voorst Tot Voorst Jan
 1880	12	30	Coeymans Mathieu
 1881	1	13	Heinemann Erich
 1881	1	19	Best Petrus
 1881	1	31	Hackars Henri
 1881	2	12	Barreca Riccardo
 1881	2	12	Stoffleth Gustav
 1881	2	20	Schwandner Maximilian
 1881	3	6	Carusi Antonio
 1881	4	9	Barone Pietro
 1881	4	16	Burocchi Giovanni
 1881	5	11	Scalfaro Ercolino
 1881	5	12	Tommassucci Fulvio
 1881	5	13	Delattre Armand
 1881	5	22	Duhaut Hector
 1881	5	23	Becker Paul
 1881	5	26	Duvivier Emile
 1881	5	26	Graf Wilhelm
 1881	5	30	Küchler Geor
 1881	6	3	Laure Emile
 1881	6	20	Kaufmann Lukas
 1881	6	21	Doyen Paul
 1881	7	1	Bertolotto Angelo
 1881	7	16	Calonne-Beaufaict Adolphe
 1881	7	24	Kimpe Oscar
 1881	7	24	Zitter Augustin
 1881	8	7	Darlan Francois
 1881	8	8	Kleist Ewald
 1881	8	21	Frere Aubert
 1881	9	1	Duchesne Charles
 1881	9	10	Perignon Pierre
 1881	9	13	Godin Emmerich
 1881	9	28	Marzorati Alfred
 1881	9	29	Sillicani Giuseppe
 1881	9	30	Langbein Geor
 1881	10	28	Moulaert Maurice
 1881	11	3	Doehla Heinrich
 1881	11	29	Bartenbach Karl
 1881	12	4	Cornesse Joseph
 1881	12	15	Haase Kurt
 1881	12	26	Heeris Floris
 1882	1	31	Fierlant-Dormer Adrien
 1882	2	6	Kloster Joh
 1882	2	18	Masui Remy
 1882	2	22	Bianchi Emilio
 1882	3	4	Bettembourg Adolphe
 1882	3	9	Vos Aart
 1882	4	8	Wille Rodolphe
 1882	4	17	Muselier Emile
 1882	4	24	Schmit Adolphe
 1882	5	5	Teruzzi Attilio
 1882	5	9	Duthoy Frans
 1882	5	18	Esposito Giovanni
 1882	6	4	Seiler Reinhard
 1882	6	16	Callant Jules
 1882	6	18	Picca Domenico
 1882	6	22	Gabolde Jean
 1882	7	7	Geyer Hermann
 1882	8	11	Graziani Rodolfo
 1882	8	16	Groppe Theodor
 1882	8	20	Toti Enrico
 1882	8	29	Degol Giuseppe
 1882	9	7	Brinkord Heinrich
 1882	9	19	Keller Alfred
 1882	9	27	Zottmann Maximilian
 1882	9	30	Fournier Henry
 1882	10	16	Kesler Johan
 1882	10	21	Lespagnard Emile
 1882	10	28	Lietard Leopold
 1882	10	29	Marin Arthur
 1882	10	30	Scharff Jean
 1882	10	31	Slobbe Bartholomeus
 1882	11	10	Pechmann Günther
 1882	11	12	Lecocq Rene
 1882	11	17	Dessloch Friedrich
 1882	11	22	Aveau Frans
 1882	11	30	Robert St-Vincent Pierre
 1882	12	21	Barckhausen Franz
 1883	2	21	Wouters Grelldam
 1883	2	26	Michem Victor
 1883	3	5	Adam Hans
 1883	3	9	Forstmann Walter
 1883	3	25	Solarino Umberto
 1883	4	14	Menckhoff Carl
 1883	5	9	Camus Camille
 1883	5	20	Gesseler-Verschuir Pieter
 1883	5	26	Bloch Emile
 1883	6	24	Raffler Friedrich
 1883	7	20	Bader Paul
 1883	8	1	Sacco Luigi
 1883	8	18	Ruoff Richard
 1883	8	20	Ferrario Paolo
 1883	8	21	Misonne Robert
 1883	9	8	Rompf Otto
 1883	9	21	Defoin Leon
 1883	10	4	Mouchard Francois
 1883	10	4	Titeca Louis
 1883	10	24	Marquis Andre
 1883	11	7	Corre Jean
 1883	11	28	Poggi Cesare
 1883	12	1	Philips August
 1884	1	8	Demanet Arsene
 1884	2	9	Audry Rene
 1884	2	15	Dernen Friedrich
 1884	2	16	Kerckhove Frederic
 1884	2	21	Mercenier Albert
 1884	3	21	Libert Alfred
 1884	3	26	Legentilhomme Paul
 1884	3	29	De Bernardinis Vircinio
 1884	5	3	Geitner Kurt
 1884	5	5	Decoux Jean
 1884	5	8	Hieronymus Robert
 1884	5	11	Schultze Otto
 1884	6	4	Mignone Francesco
 1884	6	30	Halder Franz
 1884	7	28	Belletti Pietro
 1884	8	6	Brons Joh
 1884	8	10	Marrast Pierre
 1884	8	24	Bernotti Pietro
 1884	8	24	Caruso Filippo
 1884	8	24	Frisch Ludwi
 1884	8	24	Lebrune Charles
 1884	8	26	Moreau Jacques
 1884	9	6	Polla Arduino
 1884	9	9	Toraldo Francia Orazio
 1884	9	12	Schröder Ludwi
 1884	9	15	Henrotte Charles
 1884	9	19	Bouchacourt Louis
 1884	9	29	Raggi Decio
 1884	10	8	Reichenau Walter
 1884	10	18	Witzell Karl
 1884	11	2	Hennequin
 1885	1	25	Overstraeten Raoul
 1885	1	26	Hanciau Paul
 1885	2	8	Sperrle Hugo
 1885	2	15	Branden Jan
 1885	2	22	Chantraine Arthur
 1885	3	1	Cayen Alphonse
 1885	3	19	Ugolini Giuseppe
 1885	3	27	Lancelle Otto
 1885	4	2	Bove Adolphe
 1885	4	3	Ebert Geor
 1885	4	10	Hansen Christian
 1885	4	17	Dechamps Francois
 1885	4	29	Furst Gaston
 1885	5	7	Dutrieux Jules
 1885	6	1	Di Cocco Alfredo
 1885	6	3	Foucart Gabriel
 1885	6	13	Morillot Roland
 1885	6	21	Berardi Paolo
 1885	6	23	Orlando Taddeo
 1885	7	6	Busch Ernst
 1885	7	8	Carissan Leon
 1885	7	19	Dest Adolphe
 1885	7	25	Gallardi Carlo
 1885	7	29	Gourdinne Fernand
 1885	8	1	Debroey Emile
 1885	8	3	Delmee Adolphe
 1885	8	3	Jolly Ferdinand
 1885	8	5	Jadot Albert
 1885	8	29	Zahler Hans
 1885	9	6	Terlinden Jacques
 1885	9	7	Suchtelen Bertho
 1885	9	15	Geib Theodor
 1885	10	1	Ferwerda Hendrikus
 1885	10	2	Donato Francesco
 1885	10	29	Städtler Friedrich
 1885	11	1	Elegem Charles
 1885	11	8	Niedermayer Oskar
 1885	11	14	Brocard Antonin
 1885	11	17	Lambertenghi Italo
 1885	11	24	Pecher Edouard
 1885	12	4	Walz Franz
 1885	12	20	Franssen Guillaume
 1885	12	22	Bardazzi Ruggero
 1885	12	23	Azzi Arnaldo
 1885	12	23	Seipel Werner
 1886	1	4	Tricht Aleid
 1886	1	5	Sticzinski Michel
 1886	1	22	Picchioni Giuseppe
 1886	1	28	Becker Francois
 1886	1	30	Carroccio Alessandro
 1886	2	4	Reverberi Leopoldo
 1886	2	20	Nitsen Rene
 1886	3	7	Astier De La Vigerie Francois
 1886	3	11	Leeuw Louis
 1886	3	12	Lehmann Ernst
 1886	3	26	Tresignies Leon
 1886	4	4	Baiardi Riccardo
 1886	4	18	Kitzinger Karl
 1886	4	27	Stiers Leopold
 1886	4	29	Ferro Emmanuele
 1886	5	3	Bettenhäuser Werner
 1886	5	10	Hollidt Eduard
 1886	5	11	Lombardi Giuseppe
 1886	5	12	Reuliaux Felix
 1886	5	24	Adam Hans
 1886	5	25	Gruny Karl
 1886	6	3	Monroe Francois
 1886	6	11	Desclee
 1886	6	14	Perugi Giulio
 1886	6	17	Schäffer Joseph
 1886	6	29	Piognard Francois
 1886	7	9	Boissau Robert
 1886	7	16	Taccoen Gabriel
 1886	7	24	Böckmann Herbert
 1886	8	2	Ramboux A
 1886	8	2	Voorst Tot Voorst Hermann
 1886	8	5	Loch Herbert
 1886	8	19	Merelli Raffaele
 1886	8	28	Kleine Rudolf
 1886	9	3	Leblanc Jules
 1886	9	16	Declairfayt Louis
 1886	9	24	Devolder Jean
 1886	9	26	Speidel Hans
 1886	10	7	Buino Eugene
 1886	10	7	Mayer Wilhelm
 1886	10	7	Mercenier Maurice
 1886	10	19	Woot Trixhe Fernand
 1886	10	21	Mazzoni Giovanni
 1886	11	6	Schöpf Hermann
 1886	11	9	Werr Anton
 1886	11	10	Garrone Giuseppe
 1886	11	12	Steindorff Ernst
 1886	11	25	Terlinden Robert
 1886	12	19	Bonomi Giovanni
 1887	1	1	Canaris Wilhelm
 1887	1	6	Pieren Henri
 1887	1	16	Furstner Johannes
 1887	1	21	Hartwig Ludwi
 1887	1	30	Tedeschi Azaria
 1887	2	8	Michelier Frix
 1887	2	28	Tiravanti Pietro
 1887	3	7	Scianna Ciro
 1887	4	21	Grazioli Lante Riccardo
 1887	4	29	Brabant Albert
 1887	5	1	Schönborn Max
 1887	5	4	Prankh Siegmund
 1887	5	15	Garnier Alfred
 1887	5	21	Boselli Rodolfo
 1887	5	24	Aonzo Giuseppe
 1887	6	14	Sacre Henri
 1887	7	7	Blondiau Rene
 1887	7	28	Dauberschmidt Otto
 1887	8	2	Danckelmann Heinrich
 1887	8	5	Faille Leverghem Andre
 1887	8	24	Scheuring Baptist
 1887	8	29	Faggin Lucindo
 1887	9	18	Lang Otto
 1887	9	19	Hell Ernest
 1887	9	21	Harpe Josef
 1887	10	2	Rigaux Pierre
 1887	10	2	Rossi Giovanni
 1887	10	8	Rizzo Luigi
 1887	10	27	Radlmayer Ludwi
 1887	10	29	Voisin Charles
 1887	11	7	Gullmann Otto
 1887	11	12	Labio Adrianus
 1887	11	14	Pflugradt Curt
 1887	11	18	Schmid Joseph
 1887	11	27	Damme Pierre
 1887	12	6	Vietinghoff-Scheel Heinrich
 1887	12	14	Schniewind Otto
 1887	12	16	Galler-Dreze Robert
 1888	1	9	Trebing Emil
 1888	1	16	Block Frederic
 1888	1	24	Bridoux Eugene
 1888	1	29	Clairbois Alphonse
 1888	2	4	Morsenti Angelo
 1888	2	20	Petit Ernest
 1888	2	22	Crepaldi Gesu
 1888	3	3	Bonetti Mario
 1888	3	5	Calderoni Antonio
 1888	3	7	Tjarda Starkenborgh Alidius
 1888	3	14	Arcangeli Pacifico
 1888	3	16	Hermberg Paul
 1888	3	27	Viebahn Max
 1888	4	9	Rossi Francesco
 1888	4	19	Maccario Giovanni
 1888	4	21	Neubert Hans
 1888	4	23	Prankh Hans
 1888	4	29	Krausser Friedrich
 1888	5	11	Giglioli Emilio
 1888	6	9	Lebon Pierre
 1888	6	16	Venas Pierre
 1888	6	28	Haas Charles
 1888	7	14	Accoretti Enrico
 1888	7	22	Geel Henri
 1888	7	23	Carletti Annibale
 1888	8	8	Speck Hermann
 1888	8	9	Schleich Eduard
 1888	8	17	Jacoby Adolphe
 1888	9	9	Philippson Jacques
 1888	9	12	Hilpert Karl
 1888	9	14	Boulvin Auguste
 1888	9	16	Daubenton Francois
 1888	9	16	Glabeke Maurice
 1888	9	24	Aldebert Karl
 1888	9	30	Barnouin Gaston
 1888	10	4	Brandis Cordt
 1888	10	9	Garrone Eugenio
 1888	10	11	Monti Guido
 1888	10	27	Martin Henry
 1888	11	10	Eckstein Serge
 1888	11	21	Salmuth Hans
 1888	11	22	Brivonesi Bruto
 1888	11	22	Favagrossa Carlo
 1888	11	22	Ibach Friedrich
 1888	12	5	Racagni Paolo
 1888	12	16	Juin Alphonse
 1889	1	15	Fantini Oddone
 1889	1	28	Perrottelli Raffaele
 1889	1	31	Armelli Quirino
 1889	2	1	Bernuth Felix
 1889	2	2	Lattre Tassigny Jean
 1889	2	12	Crosa Constantino
 1889	2	17	Zimmer Emile
 1889	2	27	Rolando Francesco
 1889	2	28	Mazzuoli Edmondo
 1889	3	3	Omval Rene
 1889	3	14	Doser Robert
 1889	3	15	Lallemand Nestor
 1889	3	29	Rapino Pantaleone
 1889	4	5	Lorette Arthur
 1889	4	22	Düsel Heinrich
 1889	4	24	Jachino Angelo
 1889	5	10	Henrici Siegfried
 1889	5	22	Speranza Michele
 1889	7	20	Fisette Marcel
 1889	8	7	Argenlieu Georges
 1889	8	25	Petersen Erich
 1889	8	27	Merlin Mario
 1889	9	2	Kübler Ludwi
 1889	9	20	La Jolo Ettore
 1889	9	21	Serato Rizieri
 1889	9	24	Scintu Raimondo
 1889	10	6	Kardel Rudolf
 1889	10	18	Verschueren Joseph
 1889	10	22	Müller Ernst
 1889	10	24	Eder Wolfgan
 1889	11	18	Goethals Jacques
 1889	12	1	Bard Francois
 1889	12	9	Moeller Laddersous Alfred
 1889	12	11	Damry Charles
 1889	12	17	Bethouart Marie
 1889	12	22	De Cesaris Ulderico
 1890	1	3	Beyaert Joseph
 1890	1	11	Fodde Francesco
 1890	1	12	Reich Ottmar
 1890	1	25	Raffaldi Vittorio
 1890	2	1	Rossani Mario
 1890	2	4	Pintus Giuseppe
 1890	2	26	Bussy Leopold
 1890	2	27	Krüger Walter
 1890	3	2	Tapproge
 1890	3	4	Acerbo Tito
 1890	3	13	Cornesse William
 1890	4	3	Matheys Paul
 1890	4	18	Freguglia Carlo
 1890	4	20	Balsamo Specchia Carlo
 1890	4	22	Jaenecke Erwin
 1890	4	23	Massy Fernand
 1890	5	1	Schlerf Heinrich
 1890	5	2	Ollearo Ulderico
 1890	5	8	Bertolotti Giuseppe
 1890	5	10	Jold Alfred
 1890	5	11	Boumal Louis
 1890	5	15	Ciselet Marcel
 1890	5	18	Dumont Charles
 1890	5	22	Persichetti Sila
 1890	5	24	Alesse Guido
 1890	5	24	Piers Raveschot Alfred
 1890	5	29	Balot Maximilian
 1890	6	25	Rudolph Ludwi
 1890	7	21	Dietl Eduard
 1890	8	17	Kreysing Hans
 1890	8	29	Reichert Josef
 1890	9	14	Lupsin Arthur
 1890	9	15	Franchi Maggi Giuseppe
 1890	9	23	Paulus Friedrich
 1890	9	27	Vidick Jean
 1890	9	30	Hesdin Rene
 1890	10	12	Scire Sebastiano
 1890	10	15	Amadio Giovanni
 1890	10	24	Bergeron Paul
 1890	10	29	Antoine Maurice
 1890	11	9	Haga Banke
 1890	11	22	Gaulle Charles De
 1890	11	29	Trinite-Schillemans Andre
 1890	12	19	Verhoustraeten Armand
 1890	12	21	Raty Georges
 1890	12	27	Robberechts Antoine
 1891	1	6	Degelow Carl
 1891	1	9	Caubergh Alfred
 1891	1	12	Lama Luigi
 1891	2	3	Allmendinger Karl
 1891	2	5	Asbeck Carel
 1891	2	10	Bouckaert Daniel
 1891	3	5	Geraci Vincenzo
 1891	3	6	Madonia Vincenzo
 1891	3	18	Lagrange Robert
 1891	3	24	Berthold Rudolf
 1891	3	24	Giesecke Otto
 1891	3	30	Schneckenburger Willi
 1891	4	3	Bottelgerghs Robert
 1891	4	7	Popp Christian
 1891	4	28	Hollidt Karl
 1891	4	29	Baele Etienne
 1891	5	2	Evrard Fernand
 1891	5	10	Dostler Anton
 1891	5	12	Wurmbach Hans
 1891	5	16	Tutschek Adolf
 1891	6	2	Halt Karl
 1891	6	3	Jamotte Albert
 1891	6	3	Sabatini Carlo
 1891	6	5	Dossenbach Albert
 1891	6	14	Asal Walter
 1891	6	22	Richter Helmut
 1891	7	6	Hofmann-Grossenbuch Konrad
 1891	7	11	Lecointe Sadi
 1891	7	12	Groh Richard
 1891	7	28	Merli Severino
 1891	7	30	Revers Georges
 1891	8	14	Fioravanzo Giuseppe
 1891	8	14	Goemans Paul
 1891	8	24	Michaux Henri
 1891	9	11	Thoma Wilhelm
 1891	9	24	Capasso Paolo
 1891	9	24	Smits Andre
 1891	9	30	Lichtenberger Walter
 1891	10	5	Verbessem Carlo
 1891	10	7	Delobe Maxime
 1891	10	8	Magnee Jules
 1891	10	8	Pizi Nicola
 1891	10	9	Chouteau Rene
 1891	10	20	Jame Lucien
 1891	10	21	Bisshop Eric
 1891	10	22	Crisafulli Elia
 1891	10	28	Maussner Josef
 1891	11	2	Niessen Walter
 1891	11	15	Rommel Erwin
 1891	11	25	Lammoglia Biagio
 1891	12	13	Colignon Leon
 1891	12	16	Brennecke Kurt
 1891	12	17	Schaefer Karl
 1891	12	23	Funck Hans
 1891	12	28	Strobel Wolfgan
 1892	1	5	Augst Otto
 1892	1	13	Ahrens Eberhard
 1892	1	14	Goussencourt Paul
 1892	1	15	Albertini Giuseppe
 1892	1	15	Duplessis Grenedan Jean
 1892	1	28	Feruglio Maulio
 1892	2	1	Backenköhler Otto
 1892	2	1	Corrias Giuseppe
 1892	2	3	Dostler Eduard
 1892	2	6	Dreher Paul
 1892	2	6	Fretter-Pico Maximilian
 1892	2	10	Blumentritt Gunther
 1892	2	18	Dorigo Sante
 1892	2	19	Collinet Louis
 1892	2	21	Fehn Gustav
 1892	2	29	Remy Omer
 1892	3	20	Crüwell Ludwi
 1892	3	30	Milch Erhard
 1892	4	9	Bouan Jean
 1892	4	11	Salaris Ignazio
 1892	4	23	Reinero Pietro
 1892	4	24	Cipont Corneille
 1892	5	12	Mazzoni Corrado
 1892	5	14	Burchardi Theodor
 1892	5	21	Ratz Adolphe
 1892	5	25	Panico Antimo
 1892	5	28	Dietrich Josef
 1892	5	29	Ederle Carlo
